,Brand,Price,MRP,Processor,Rating,Reviews,Reviews1,Ram,Ava_offer
401,msi GL Core i7 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce 1050Ti...,"₹99,990","₹40,490","Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)Upgradable SSD Upto 512 GBDual Fan Cooling Technology Provides Highest Level of Cooling Design128 GB SSD for Reduced Boot Up Time and in Game LoadingNVIDIA Geforce GTX 1050Ti for Desktop Level PerformanceIntel Core i7 Processor (7th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD39.62 cm (15.6 inch) Display2 Years Manufacturer Warranty",4,38 Ratings & 11 Reviews,38 Ratings & 11 Reviews,35.56 cm (14 inch) Touchscreen Display,30% off
402,Lenovo Ideapad 3 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15IIL05 Laptop,"₹69,890","₹52,990",Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,4.5,259 Ratings & 53 Reviews,259 Ratings & 53 Reviews,Microsoft Office Home and Student 2019,11% off
403,ASUS Vivobook 14 Core i3 10th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home) X415JA-EK331T Thin and ...,"₹40,990","₹64,999","Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD35.56 cm (14 inch) DisplayWindows 10, 1 Year McAfee1 Year Onsite Warranty",5,13 Ratings & 6 Reviews,13 Ratings & 6 Reviews,1 Year Onsite Warranty,18% off
404,ASUS VivoBook S14 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) M433IA-EB794TS Thin and ...,"₹67,490","₹66,990","AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMy Asus, Splendid1 Year Onsite Warranty",1,216 Ratings & 20 Reviews,216 Ratings & 20 Reviews,Intel Evo platform feat 11th Gen Intel Core i5 processor,18% off
405,ASUS Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX482EA-KA501TS 2 in 1 Laptop,"₹99,990","₹40,858","Intel Core i5 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inches) Touchscreen DisplayMyASUS, ScreenXpert, Office Home and Student 2019 with lifetime validity, McAfee Anti-virus for 1 Year, Link to MyASUS (All Models, Bluetooth Needed)1 Year Onsite Warranty",4.8,31 Ratings & 4 Reviews,31 Ratings & 4 Reviews,Intel Core i5 Processor (11th Gen),8% off
406,ASUS TUF Core i5 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX ...,"₹88,990","₹34,680",Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,5,41 Ratings & 8 Reviews,41 Ratings & 8 Reviews,8 GB DDR4 RAM,15% off
407,acer ConceptD 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) CN515-51 Thin and Li...,"₹74,990","₹3,49,890","Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayAcer Collection, Quick Access, Acer Product Registration1 Year International Travelers Warranty (ITW)",5,4 Ratings & 2 Reviews,4 Ratings & 2 Reviews,64 bit Windows 10 Operating System,10% off
408,acer ConceptD 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) CN515-51 Thin and Li...,"₹74,990","₹98,990","Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayAcer Collection, Quick Access, Acer Product Registration1 Year International Travelers Warranty (ITW)",3.7,3 Ratings & 0 Reviews,3 Ratings & 0 Reviews,1 TB HDD|256 GB SSD,39% off
409,ASUS TUF Core i5 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX ...,"₹88,990","₹99,067",Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,1,15 Ratings & 1 Reviews,15 Ratings & 1 Reviews,39.62 cm (15.6 inch) Display,16% off
410,HP Envy x360 Ryzen 5 Hexa Core 4500U - (8 GB/256 GB SSD/Windows 10 Home) 13-ay0044AU 2 in 1 Laptop,"₹64,990","₹1,07,449",AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD33.78 cm (13.3 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,4,141 Ratings & 11 Reviews,141 Ratings & 11 Reviews,Microsoft Office Home and Student 2019,12% off
411,ASUS VivoBook 15 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) X509JA-EJ432T Laptop,"₹45,990","₹1,66,490","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayTru2Life, Splendid, My Asus1 Year Onsite Warranty",4.3,41 Ratings & 8 Reviews,41 Ratings & 8 Reviews,1 Year Onsite Warranty,14% off
412,acer Swift 5 Core i7 11th Gen Intel EVO - (16 GB/1 TB SSD/Windows 10 Home) SF514-55TA-72VG Thin and Li...,"₹91,999","₹1,29,999",Intel Evo platform feat 11th Gen Intel Core i7 processorIntel Core i7 Processor (11th Gen)16 GB LPDDR4X RAM64 bit Windows 10 Operating System1 TB SSD35.56 cm (14 inch) Touchscreen DisplayQuick Access1 Year International Travelers Warranty (ITW),5,7 Ratings & 1 Reviews,7 Ratings & 1 Reviews,AMD Ryzen 5 Hexa Core Processor,26% off
413,Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) S145-15IIL Laptop,"₹53,990","₹44,000",Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,5,281 Ratings & 18 Reviews,281 Ratings & 18 Reviews,8 GB DDR4 RAM,11% off
414,acer Swift 7 Core i5 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF713-51 Thin and Light Laptop,"₹69,990","₹73,199","Intel Core i5 Processor (7th Gen)8 GB DDR3 RAM64 bit Windows 10 Operating System256 GB SSD33.78 cm (13.3 inch) DisplayAcer Care Center, Acer Configuration Manager, Acer Portal, Acer Quick Access, Microsoft Office Home and Student 20161 Year International Travelers Warranty (ITW)",4.4,39 Ratings & 12 Reviews,39 Ratings & 12 Reviews,64 bit Windows 10 Operating System,12% off
415,DELL Inspiron 7000 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 7490 Thin and Li...,"₹83,990","₹79,990","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",4,67 Ratings & 22 Reviews,67 Ratings & 22 Reviews,1 TB HDD|256 GB SSD,12% off
416,msi GS66 Stealth Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2...,"₹2,54,990","₹79,990","Intel Core i7 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayShift, Cooler Boost 5, True Color 2.0, Nahimic 32 Year Carry In Warranty",4,46 Ratings & 3 Reviews,46 Ratings & 3 Reviews,39.62 cm (15.6 inch) Display,18% off
417,ASUS ZenBook 14 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX433FA-A6111T Thin and Light Lapt...,"₹85,990","₹75,500",Intel Core i7 Processor (8th Gen)8 GB LPDDR3 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayAsus Splendid1 Year Onsite Warranty,4.8,21 Ratings & 5 Reviews,21 Ratings & 5 Reviews,"HP Documentation, HP e-service, HP BIOS Recovery, HP SSRM, HP Smart, HP Jumpstarts, HP Audio Switch, HP Audio Boost, HP Support Assistant, Dropbox, OMEN Command Center",24% off
418,HP 15s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15s-FQ2535TU Thin and Light Laptop,"₹55,990","₹52,990","Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2019, HP Documentation, HP CoolSense , HP SSRM , HP Smart, HP Support Assistant1 Year Onsite Warranty",4.9,17 Ratings & 4 Reviews,17 Ratings & 4 Reviews,1 Year Onsite Warranty,12% off
419,MICROSOFT Surface Go Pentium Gold - (4 GB/64 GB EMMC Storage/Windows 10 Home in S Mode) 1824 2 in 1 La...,"₹38,599","₹1,24,900",Intel Pentium Gold Processor4 GB DDR3 RAM64 bit Windows 10 Operating System25.4 cm (10 inch) Touchscreen Display1 Year Limited Hardware Warranty,4.5,30 Ratings & 7 Reviews,30 Ratings & 7 Reviews,120 Hz Refresh Rate- It can display upto 120 frames per second.,12% off
420,Lenovo Ideapad S145 Ryzen 3 Dual Core 3200U - (4 GB/1 TB HDD/Windows 10 Home) S145-15API Thin and Ligh...,"₹28,990","₹91,999","AMD Ryzen 3 Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayLenovo App Explorer, Lenovo Companion 3.0, Lenovo Vantage, Microsoft Office Home and Student 20191 Year Onsite Warranty",3.9,622 Ratings & 97 Reviews,622 Ratings & 97 Reviews,Intel Core i7 Processor (9th Gen),28% off
421,ASUS ZenBook 13 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) UX331UAL-EG002T Thin and Light Lap...,"₹69,990","₹46,390","Intel Core i5 Processor (8th Gen)8 GB DDR3 RAM64 bit Windows 10 Operating System256 GB SSD33.78 cm (13.3 inch) DisplayAsus Splendid, ICEsound1 Year Onsite Warranty",3.9,3 Ratings & 1 Reviews,3 Ratings & 1 Reviews,16 GB DDR4 RAM,14% off
422,msi Creator 17 Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 207...,"₹2,64,990","₹68,990","Intel Core i7 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD43.94 cm (17.3 inch) DisplayTrue Color 2.0, Nahimic 3, Cooler Boost, Trinity+, Creator Center2 Years Carry In Warranty",4.4,3 Ratings & 1 Reviews,3 Ratings & 1 Reviews,64 bit Windows 10 Operating System,19% off
423,ASUS Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) K513EA-EJ302TS Laptop,"₹42,990","₹73,990",Intel Core i3 Processor (11th Gen)4 GB DDR4 RAMWindows 10 Operating System256 GB SSD39.62 cm (15.6 inch) Display1 year,4.3,5 Ratings & 1 Reviews,5 Ratings & 1 Reviews,512 GB SSD,13% off
424,Lenovo Ideapad Gaming 3 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,"₹69,998","₹32,990",Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,3.7,8 Ratings & 0 Reviews,8 Ratings & 0 Reviews,39.62 cm (15.6 inch) Display,18% off
425,ASUS ZenBook Flip 13 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX363EA-HP501TS 2 in 1 Lapto...,"₹95,990","₹40,328","Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Touchscreen DisplayMy Asus, System Diagnosis, Splendid, Tru2Life, Microsoft Office Home and Student 20191 Year Onsite Warranty",4.2,28 Ratings & 4 Reviews,28 Ratings & 4 Reviews,"Asus GiftBox, ICEsound, Asus Splendid",17% off
426,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 7300 2 in 1 Laptop,"₹88,049","₹97,990",Intel Core i5 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,3.9,12 Ratings & 3 Reviews,12 Ratings & 3 Reviews,1 Year Limited International Hardware Warranty,20% off
427,ASUS VivoBook Ultra 14 Core i5 10th Gen - (8 GB/1 TB SSD/Windows 10 Home) X413JA-EK278TS Thin and Ligh...,"₹58,990","₹1,12,390","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD35.56 cm (14 inch) DisplayTru2Life, Splendid, My Asus, Microsoft Office Home and Student 20191 Year Onsite Warranty",3.8,741 Ratings & 84 Reviews,741 Ratings & 84 Reviews,120 Hz Refresh Rate- It can display upto 120 frames per second.,20% off
428,acer NITRO 5 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce ...,"₹74,990","₹2,07,558",Intel Core i5 Processor (9th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD43.94 cm (17.3 inch) Display1 Year International Warranty,3.6,"2,902 Ratings & 471 Reviews","2,902 Ratings & 471 Reviews",Intel Core i7 Processor (9th Gen),16% off
429,ASUS Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) S532EQ-BQ702TS Laptop,"₹84,990","₹40,899",Intel Core i7 Processor (11th Gen)8 GB DDR4 RAMWindows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayONE YEAR,4.2,28 Ratings & 5 Reviews,28 Ratings & 5 Reviews,16 GB DDR4 RAM,18% off
430,HP Spectre x360 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) 13-aw0211TU 2 in 1 Laptop,"₹1,27,990","₹21,325","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Touchscreen DisplayHP Audio Switch, HP Documentation, HP e-Service, HP JumpStart, HP Support Assistant, HP Connection Optimizer, HP Command Center, HP PC Hardware Diagnostics Windows1 Year Onsite Warranty",4.9,171 Ratings & 23 Reviews,171 Ratings & 23 Reviews,64 bit Windows 10 Operating System,22% off
431,Nexstgo Core i5 8th Gen - (16 GB/512 GB SSD/Windows 10 Pro) NX101 Thin and Light Laptop,"₹97,990","₹1,11,990",Intel Core i5 Processor (8th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Display3 Years Onsite Warranty,5,289 Ratings & 34 Reviews,289 Ratings & 34 Reviews,512 GB SSD,18% off
432,ASUS ROG Strix Edition Core i7 7th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/6 GB Graphics/NVID...,"₹1,39,990","₹19,990","Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)128 GB NVMe PCIe 3.0 x4 SSDSonic Studio Software with in Game Noise Cancellation and Voice Volume Stabilization TechnologyNVIDIA Geforce GTX 1060 for Desktop Level PerformanceDual Fans Intelligent Hyper Cooling Design4 Zone Customizable RGB Backlit with Anti-ghosting N-Key Rollover KeyboardIntel Core i7 Processor (7th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD39.62 cm (15.6 inch) DisplayAsus Gaming Center, Asus Sonic Suite II, ROG Game First IV, Asus GiftBox, Asus Splendid, XSplit Gamecaster2 Years Onsite Warranty",4.5,123 Ratings & 24 Reviews,123 Ratings & 24 Reviews,39.62 cm (15.6 inch) Display,1% off
433,DELL Inspiron 15 7000 Series Core i5 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/2 GB Graphics...,"₹79,990","₹79,990","Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20161 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",4.4,3 Ratings & 1 Reviews,3 Ratings & 1 Reviews,"Asus GiftBox, ICEsound, Asus Splendid",37% off
434,ASUS ROG Core i7 7th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX ...,"₹1,46,490","₹91,583","Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)Intel Core i7 Processor (7th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayGaming Center, ROG Game First III, ICEsound1 Year Onsite Warranty",4.2,"2,098 Ratings & 238 Reviews","2,098 Ratings & 238 Reviews",1 Year Limited International Hardware Warranty,12% off
435,HP Chromebook x360 Core i3 10th Gen - (8 GB/128 GB EMMC Storage/Chrome OS) 14c-ca0005TU 2 in 1 Laptop,"₹49,990","₹1,43,265","Intel Core i3 Processor (10th Gen)8 GB DDR4 RAMChrome Operating System35.56 cm (14 inch) Touchscreen DisplayHP Support Assistant, Built-in Google Assistant, HP Audio Switch, HP ePrint, Dropbox, Pre-installed G-suite Apps1 Year Onsite Warranty",3.8,367 Ratings & 65 Reviews,367 Ratings & 65 Reviews,AMD Ryzen 7 Octa Core Processor,13% off
436,DELL Inspiron Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 7391 2 in 1 Laptop,"₹1,09,216","₹71,990","Intel Core i7 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",2,"3,018 Ratings & 552 Reviews","3,018 Ratings & 552 Reviews",8 GB DDR4 RAM,20% off
437,acer Core i7 6th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 980...,"₹1,79,990","₹80,996","Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)Acer Cooler Master Technology Delivers Heightened Fan Speeds and Cooling AbilityDolby Plus Acer TrueHarmony Technology Offers Immersive Sound128 GB SSD for Reduced Boot Up Time and In Game LoadingIntel Core i7 Processor (6th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Quick Access, Office 2013 11 Trial1 Year International Travelers Warranty",2,7 Ratings & 0 Reviews,7 Ratings & 0 Reviews,64 bit Windows 10 Operating System,37% off
438,ASUS ZenBook Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX325JA-EG135TS Thin and Light Lapto...,"₹83,990","₹54,990","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) DisplayMy Asus, Splendid, Microsoft Office Home and Student 20191 Year Onsite Warranty",3.9,10 Ratings & 2 Reviews,10 Ratings & 2 Reviews,512 GB SSD,1% off
439,MICROSOFT Surface Pro 6 Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) 1796 2 in 1 Laptop,"₹1,27,990","₹72,442",Intel Core i7 Processor (8th Gen)8 GB DDR3 RAM64 bit Windows 10 Operating System256 GB SSD31.24 cm (12.3 inch) Touchscreen Display1 Year Limited Hardware Warranty,1,60 Ratings & 14 Reviews,60 Ratings & 14 Reviews,35.56 cm (14 inch) Display,24% off
440,HP Pavilion Core i5 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce G...,"₹94,543","₹68,142","Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD39.62 cm (15.6 inch) DisplayHP Audio Switch, HP CoolSense, HP Support Assistant1 Year Onsite Warranty",1,77 Ratings & 8 Reviews,77 Ratings & 8 Reviews,Microsoft Office Home and Student 2019,20% off
441,acer Aspire 5 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) A515-56-50QD Thin and Light Laptop,"₹49,990","₹36,500","Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Quick Access, Acer Product Registration1 Year International Travelers Warranty (ITW)",4.5,"14,469 Ratings & 2,051 Reviews","14,469 Ratings & 2,051 Reviews",1 Year Onsite Warranty,26% off
442,ASUS Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) K513EP-EJ511TS Laptop,"₹68,990","₹32,490",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) Display1 year,5,4 Ratings & 3 Reviews,4 Ratings & 3 Reviews,Intel Core i5 Processor (11th Gen),24% off
443,DELL Inspiron 5000 Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) 5491 2 in 1 Laptop,"₹55,990","₹56,990","Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",3,"1,132 Ratings & 158 Reviews","1,132 Ratings & 158 Reviews",8 GB LPDDR4X RAM,38% off
444,ASUS ExpertBook P2 Core i7 10th Gen - (8 GB/1 TB HDD/Windows 10 Pro/2 GB Graphics) ExpertBook P2 P2451...,"₹93,990","₹79,999",Intel Core i7 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) Display3 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,4.4,"14,469 Ratings & 2,051 Reviews","14,469 Ratings & 2,051 Reviews",64 bit Windows 10 Operating System,5% off
445,ASUS ZenBook Classic Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) UX434FL-A5822T...,"₹1,05,990","₹57,890","Intel Core i5 Processor (10th Gen)8 GB LPDDR3 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayAsus Splendid, Microsoft Office Home and Student 20191 Year Onsite Warranty",5,471 Ratings & 70 Reviews,471 Ratings & 70 Reviews,512 GB SSD,5% off
446,acer Aspire 5 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) A514-53-59U1 Thin and Light Laptop,"₹57,949","₹44,990","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayAcer Care Center, Acer Configuration Manager, Quick Access, Acer Product Registration1 Year International Travelers Warranty (ITW)",5,117 Ratings & 21 Reviews,117 Ratings & 21 Reviews,33.78 cm (13.3 inch) Display,14% off
